shipping_id,order_id,shipping_date,shipping_provider,delivery_status
655,655,2024-10-04,FedEx,Returned
656,656,2023-09-17,UPS,Out for Delivery
657,657,2021-04-14,FedEx,Shipped
658,658,2022-12-14,USPS,Returned
659,659,2021-05-03,UPS,Shipped
660,660,2023-10-28,USPS,Shipped
661,661,2024-04-14,USPS,Delivered
662,662,2024-09-21,Bluedart,Delivered
663,663,2021-08-18,USPS,Out for Delivery
664,664,2022-09-29,USPS,Shipped
665,665,2022-12-09,Amazon Logistics,Shipped
666,666,2021-09-20,UPS,Pending
667,667,2021-06-21,UPS,Delivered
668,668,2024-12-09,UPS,Processing
669,669,2022-02-24,DHL,Pending
670,670,2021-05-19,USPS,Pending
671,671,2023-03-16,Bluedart,Pending
672,672,2024-06-21,Bluedart,Returned
673,673,2021-04-10,UPS,Processing
674,674,2024-08-22,FedEx,Returned
675,675,2022-10-22,DHL,Shipped
676,676,2022-02-21,USPS,Shipped
677,677,2021-04-27,Amazon Logistics,Pending
678,678,2022-11-19,DHL,Out for Delivery
679,679,2023-08-13,Bluedart,Pending
680,680,2022-01-23,Amazon Logistics,Processing
681,681,2022-12-27,FedEx,Processing
682,682,2021-06-08,DHL,Delivered
683,683,2022-07-08,Bluedart,Shipped
684,684,2021-08-05,Bluedart,Delivered
685,685,2024-06-16,Amazon Logistics,Delivered
686,686,2023-02-17,FedEx,Shipped
687,687,2022-11-25,DHL,Processing
688,688,2021-11-18,DHL,Processing
689,689,2023-10-26,USPS,Processing
690,690,2024-04-20,UPS,Delivered
691,691,2023-02-20,DHL,Processing
692,692,2024-02-17,DHL,Pending
693,693,2023-07-16,UPS,Pending
694,694,2021-05-21,Amazon Logistics,Delivered
695,695,2022-02-28,DHL,Processing
696,696,2021-03-04,Amazon Logistics,Delivered
697,697,2024-10-21,DHL,Delivered
698,698,2021-08-12,Amazon Logistics,Returned
699,699,2024-08-03,UPS,Shipped
700,700,2021-11-28,DHL,Returned
701,701,2024-02-02,UPS,Returned
702,702,2022-04-09,Bluedart,Processing
703,703,2024-05-03,DHL,Out for Delivery
704,704,2022-03-31,UPS,Processing
705,705,2023-06-10,UPS,Returned
706,706,2021-08-21,Bluedart,Shipped
707,707,2024-07-30,USPS,Out for Delivery
708,708,2021-09-21,FedEx,Returned
709,709,2022-02-07,Amazon Logistics,Returned
710,710,2022-09-01,Amazon Logistics,Processing
711,711,2023-07-24,DHL,Processing
712,712,2024-01-06,DHL,Shipped
713,713,2024-09-13,DHL,Out for Delivery
714,714,2021-08-20,USPS,Shipped
715,715,2022-08-03,Amazon Logistics,Processing
716,716,2022-04-08,Bluedart,Pending
717,717,2023-01-28,FedEx,Processing
718,718,2021-11-29,DHL,Shipped
719,719,2023-09-08,UPS,Out for Delivery
720,720,2024-07-07,USPS,Processing
721,721,2023-08-31,FedEx,Delivered
722,722,2023-07-15,USPS,Shipped
723,723,2021-06-18,UPS,Pending
724,724,2024-07-26,Bluedart,Out for Delivery
725,725,2022-07-03,DHL,Out for Delivery
726,726,2022-05-01,DHL,Delivered
727,727,2023-05-21,FedEx,Processing
728,728,2024-04-02,USPS,Delivered
729,729,2021-02-02,FedEx,Pending
730,730,2024-07-23,Amazon Logistics,Processing
731,731,2023-03-20,DHL,Out for Delivery
732,732,2023-06-30,Bluedart,Out for Delivery
733,733,2023-09-22,Bluedart,Delivered
734,734,2023-09-27,FedEx,Returned
735,735,2024-03-17,DHL,Returned
736,736,2022-05-10,Bluedart,Delivered
737,737,2024-10-04,DHL,Pending
738,738,2022-09-17,DHL,Returned
739,739,2024-06-19,UPS,Delivered
740,740,2022-09-08,USPS,Processing
741,741,2021-11-10,FedEx,Pending
742,742,2021-08-05,Amazon Logistics,Returned
743,743,2024-11-01,Amazon Logistics,Out for Delivery
744,744,2022-06-25,UPS,Pending
745,745,2022-08-24,UPS,Processing
746,746,2023-07-15,Amazon Logistics,Shipped
747,747,2024-04-18,USPS,Shipped
748,748,2024-06-17,Amazon Logistics,Pending
749,749,2021-11-08,DHL,Pending
750,750,2021-02-26,USPS,Returned
751,751,2021-09-01,USPS,Out for Delivery
752,752,2021-10-06,FedEx,Delivered
753,753,2023-06-05,DHL,Processing
754,754,2023-05-31,FedEx,Returned
755,755,2023-09-10,UPS,Returned
756,756,2023-08-13,Amazon Logistics,Shipped
757,757,2021-06-25,DHL,Shipped
758,758,2021-11-09,Amazon Logistics,Pending
759,759,2023-02-06,Amazon Logistics,Processing
760,760,2022-07-11,DHL,Returned
761,761,2022-09-11,FedEx,Delivered
762,762,2024-09-17,FedEx,Out for Delivery
763,763,2024-03-28,UPS,Processing
764,764,2023-01-08,FedEx,Returned
765,765,2022-02-10,DHL,Shipped
766,766,2021-01-07,USPS,Returned
767,767,2021-08-24,Bluedart,Shipped
768,768,2021-03-21,Amazon Logistics,Returned
769,769,2024-09-01,FedEx,Processing
770,770,2024-01-03,UPS,Returned
771,771,2023-07-31,FedEx,Pending
772,772,2022-06-20,Bluedart,Shipped
773,773,2024-12-06,Bluedart,Pending
774,774,2021-09-03,UPS,Processing
775,775,2023-11-10,UPS,Delivered
776,776,2022-04-17,UPS,Processing
777,777,2021-02-19,UPS,Out for Delivery
778,778,2022-04-01,UPS,Processing
779,779,2024-04-29,FedEx,Shipped
780,780,2021-12-14,Bluedart,Processing
781,781,2024-10-22,UPS,Returned
782,782,2023-01-07,Amazon Logistics,Pending
783,783,2022-02-13,UPS,Returned
784,784,2024-01-22,DHL,Out for Delivery
785,785,2024-05-26,USPS,Out for Delivery
786,786,2023-05-16,FedEx,Pending
787,787,2023-07-30,DHL,Processing
788,788,2021-07-30,UPS,Shipped
789,789,2021-11-24,DHL,Returned
790,790,2021-12-08,USPS,Pending
791,791,2021-01-06,DHL,Shipped
792,792,2023-02-15,Amazon Logistics,Processing
793,793,2023-06-17,USPS,Pending
794,794,2024-02-08,USPS,Shipped
795,795,2023-08-21,Amazon Logistics,Shipped
796,796,2021-06-11,DHL,Pending
797,797,2023-05-16,Amazon Logistics,Returned
798,798,2022-01-21,Amazon Logistics,Processing
799,799,2021-11-16,FedEx,Returned
800,800,2021-08-24,DHL,Out for Delivery
801,801,2021-10-21,Amazon Logistics,Shipped
802,802,2024-01-12,FedEx,Shipped
803,803,2024-02-10,UPS,Processing
804,804,2022-08-18,UPS,Returned
805,805,2021-12-29,USPS,Shipped
806,806,2024-02-20,Amazon Logistics,Delivered
807,807,2022-03-15,Amazon Logistics,Out for Delivery
808,808,2024-03-04,UPS,Out for Delivery
809,809,2023-07-14,Amazon Logistics,Pending
810,810,2024-10-14,UPS,Pending
811,811,2022-11-29,UPS,Returned
812,812,2024-09-29,UPS,Delivered
813,813,2022-02-05,UPS,Pending
814,814,2021-10-18,DHL,Out for Delivery
815,815,2024-04-18,Bluedart,Delivered
816,816,2021-12-25,UPS,Processing
817,817,2024-10-02,FedEx,Pending
818,818,2021-05-31,Bluedart,Delivered
819,819,2025-01-02,USPS,Delivered
820,820,2022-07-28,DHL,Shipped
821,821,2023-05-02,DHL,Shipped
822,822,2021-09-02,UPS,Shipped
823,823,2024-04-11,Amazon Logistics,Delivered
824,824,2022-09-11,FedEx,Processing
825,825,2022-11-25,Amazon Logistics,Out for Delivery
826,826,2023-01-22,Amazon Logistics,Returned
827,827,2021-12-17,Amazon Logistics,Delivered
828,828,2021-12-26,FedEx,Returned
829,829,2024-11-25,USPS,Processing
830,830,2023-08-29,DHL,Processing
831,831,2021-04-10,Amazon Logistics,Processing
832,832,2021-11-15,FedEx,Pending
833,833,2021-03-15,Amazon Logistics,Pending
834,834,2022-06-12,Amazon Logistics,Out for Delivery
835,835,2023-12-26,Bluedart,Returned
836,836,2021-05-02,DHL,Pending
837,837,2023-10-26,USPS,Delivered
838,838,2022-09-26,FedEx,Delivered
839,839,2023-09-01,DHL,Delivered
840,840,2024-03-10,Amazon Logistics,Pending
841,841,2022-11-14,Amazon Logistics,Shipped
842,842,2024-04-28,USPS,Processing
843,843,2022-03-22,Bluedart,Delivered
844,844,2022-09-25,Bluedart,Processing
845,845,2025-01-06,Amazon Logistics,Returned
846,846,2021-02-05,USPS,Returned
847,847,2021-04-20,Bluedart,Returned
848,848,2023-11-21,Bluedart,Processing
849,849,2024-02-14,USPS,Out for Delivery
850,850,2022-01-27,FedEx,Pending
851,851,2024-05-26,Bluedart,Processing
852,852,2021-11-19,Amazon Logistics,Returned
853,853,2023-01-25,DHL,Shipped
854,854,2023-10-03,Bluedart,Processing
855,855,2024-09-24,DHL,Out for Delivery
856,856,2022-05-02,UPS,Processing
857,857,2024-07-09,USPS,Returned
858,858,2021-01-20,USPS,Processing
859,859,2021-08-02,UPS,Processing
860,860,2023-12-14,DHL,Processing
861,861,2021-11-28,UPS,Out for Delivery
862,862,2024-02-14,USPS,Shipped
863,863,2023-11-11,Amazon Logistics,Delivered
864,864,2024-05-15,USPS,Pending
865,865,2024-07-21,FedEx,Delivered
866,866,2024-01-17,USPS,Processing
867,867,2024-11-19,Bluedart,Shipped
868,868,2023-12-02,DHL,Shipped
869,869,2021-12-17,Bluedart,Delivered
870,870,2023-12-03,UPS,Pending
871,871,2024-10-14,USPS,Returned
872,872,2023-05-21,FedEx,Pending
873,873,2022-06-03,FedEx,Returned
874,874,2022-04-15,FedEx,Returned
875,875,2023-08-04,DHL,Returned
876,876,2021-05-16,FedEx,Processing
877,877,2024-04-26,FedEx,Shipped
878,878,2022-06-12,USPS,Shipped
879,879,2023-11-19,FedEx,Delivered
880,880,2023-06-10,UPS,Pending
881,881,2021-08-01,Amazon Logistics,Pending
882,882,2022-08-23,Amazon Logistics,Delivered
883,883,2022-11-07,Amazon Logistics,Returned
884,884,2023-06-05,FedEx,Shipped
885,885,2023-08-23,DHL,Returned
886,886,2024-10-17,Amazon Logistics,Shipped
887,887,2021-02-23,Amazon Logistics,Shipped
888,888,2023-04-03,Amazon Logistics,Delivered
889,889,2021-09-29,USPS,Delivered
890,890,2022-11-08,UPS,Delivered
891,891,2023-09-03,FedEx,Returned
892,892,2022-01-23,Amazon Logistics,Shipped
893,893,2023-03-29,FedEx,Processing
894,894,2023-02-20,UPS,Returned
895,895,2023-12-30,Bluedart,Returned
896,896,2023-09-06,Amazon Logistics,Returned
897,897,2022-05-17,FedEx,Processing
898,898,2025-01-02,DHL,Processing
899,899,2021-06-18,Amazon Logistics,Pending
900,900,2024-03-08,Amazon Logistics,Processing
901,901,2024-01-20,Amazon Logistics,Pending
902,902,2023-09-30,Amazon Logistics,Pending
903,903,2021-06-27,USPS,Pending
904,904,2022-03-25,DHL,Shipped
905,905,2021-04-07,FedEx,Out for Delivery
906,906,2024-10-13,FedEx,Out for Delivery
907,907,2022-11-25,USPS,Delivered
908,908,2023-02-08,Amazon Logistics,Returned
909,909,2023-12-10,Bluedart,Delivered
910,910,2022-08-07,Amazon Logistics,Shipped
911,911,2021-10-28,FedEx,Processing
912,912,2021-05-17,Amazon Logistics,Delivered
913,913,2023-12-08,USPS,Out for Delivery
914,914,2022-02-06,UPS,Processing
915,915,2021-04-04,UPS,Shipped
916,916,2024-05-15,UPS,Returned
917,917,2022-04-26,DHL,Pending
918,918,2024-05-18,Bluedart,Out for Delivery
919,919,2024-03-19,UPS,Returned
920,920,2024-03-11,UPS,Processing
921,921,2023-02-08,FedEx,Shipped
922,922,2024-08-27,USPS,Pending
923,923,2023-10-02,FedEx,Processing
924,924,2023-07-16,Bluedart,Delivered
925,925,2024-10-11,Bluedart,Pending
926,926,2024-09-03,UPS,Out for Delivery
927,927,2024-07-26,USPS,Pending
928,928,2023-07-24,DHL,Processing
929,929,2022-04-21,Amazon Logistics,Shipped
930,930,2022-01-19,FedEx,Returned
931,931,2022-11-16,Amazon Logistics,Returned
932,932,2023-05-20,USPS,Processing
933,933,2021-05-11,USPS,Out for Delivery
934,934,2021-12-03,Bluedart,Processing
935,935,2023-03-18,UPS,Pending
936,936,2022-08-26,Amazon Logistics,Processing
937,937,2023-09-09,USPS,Pending
938,938,2022-11-24,UPS,Out for Delivery
939,939,2023-10-15,USPS,Returned
940,940,2022-06-10,Bluedart,Processing
941,941,2021-03-23,Bluedart,Delivered
942,942,2021-08-14,Amazon Logistics,Pending
943,943,2023-08-09,USPS,Processing
944,944,2024-07-09,DHL,Returned
945,945,2023-11-10,DHL,Processing
946,946,2021-09-03,DHL,Pending
947,947,2022-05-13,FedEx,Delivered
948,948,2024-05-30,UPS,Out for Delivery
949,949,2023-10-09,FedEx,Shipped
950,950,2023-02-05,DHL,Returned
951,951,2024-05-29,FedEx,Pending
952,952,2022-08-31,FedEx,Returned
953,953,2021-10-17,DHL,Pending
954,954,2021-11-28,USPS,Pending
955,955,2021-06-08,Amazon Logistics,Delivered
956,956,2021-12-09,USPS,Processing
957,957,2022-06-07,FedEx,Processing
958,958,2024-05-09,Amazon Logistics,Pending
959,959,2024-06-11,USPS,Out for Delivery
960,960,2022-07-26,UPS,Out for Delivery
961,961,2024-04-28,FedEx,Pending
962,962,2024-12-08,UPS,Pending
963,963,2021-07-15,DHL,Shipped
964,964,2021-03-08,UPS,Shipped
965,965,2021-09-06,Bluedart,Shipped
966,966,2022-12-19,USPS,Out for Delivery
967,967,2024-02-01,Amazon Logistics,Shipped
968,968,2021-12-18,FedEx,Out for Delivery
969,969,2023-05-13,USPS,Pending
970,970,2024-10-02,UPS,Pending
971,971,2022-05-17,Bluedart,Delivered
972,972,2021-03-30,UPS,Delivered
973,973,2021-09-20,Amazon Logistics,Shipped
974,974,2022-04-07,USPS,Processing
975,975,2021-01-18,UPS,Returned
976,976,2024-05-06,DHL,Returned
977,977,2021-01-21,FedEx,Returned
978,978,2021-08-28,Bluedart,Returned
979,979,2021-03-15,DHL,Processing
980,980,2021-06-30,Amazon Logistics,Processing
981,981,2021-06-30,DHL,Delivered
982,982,2022-09-22,FedEx,Processing
983,983,2024-01-21,DHL,Shipped
984,984,2021-12-22,Amazon Logistics,Pending
985,985,2023-05-28,UPS,Pending
986,986,2022-01-16,USPS,Out for Delivery
987,987,2023-07-29,UPS,Out for Delivery
988,988,2021-03-15,FedEx,Out for Delivery
989,989,2023-04-06,UPS,Returned
990,990,2022-09-14,UPS,Processing
991,991,2021-02-20,UPS,Delivered
992,992,2023-07-07,DHL,Returned
993,993,2021-04-22,DHL,Out for Delivery
994,994,2021-06-08,USPS,Shipped
995,995,2021-01-15,Amazon Logistics,Delivered
996,996,2022-07-27,FedEx,Out for Delivery
997,997,2022-03-13,FedEx,Pending
998,998,2022-04-17,Amazon Logistics,Pending
999,999,2021-11-07,Amazon Logistics,Out for Delivery
1000,1000,2024-03-14,USPS,Out for Delivery
1001,1001,2023-11-04,DHL,Processing
1002,1002,2023-01-06,FedEx,Pending
1003,1003,2023-08-27,FedEx,Shipped
1004,1004,2022-07-27,Bluedart,Out for Delivery
1005,1005,2024-04-06,FedEx,Returned
1006,1006,2022-02-25,FedEx,Delivered
1007,1007,2021-05-21,USPS,Out for Delivery
1008,1008,2023-03-31,Bluedart,Processing
1009,1009,2022-08-18,DHL,Shipped
1010,1010,2023-03-24,Amazon Logistics,Processing
1011,1011,2024-03-10,Bluedart,Shipped
1012,1012,2024-05-28,Amazon Logistics,Pending
1013,1013,2023-07-04,USPS,Shipped
1014,1014,2024-08-02,DHL,Delivered
1015,1015,2023-05-14,UPS,Processing
1016,1016,2023-07-11,UPS,Processing
1017,1017,2023-07-21,DHL,Returned
1018,1018,2023-03-15,FedEx,Returned
1019,1019,2024-03-13,Amazon Logistics,Delivered
1020,1020,2021-10-04,Bluedart,Processing
1021,1021,2022-02-19,USPS,Processing
1022,1022,2024-01-14,UPS,Pending
1023,1023,2023-03-14,UPS,Out for Delivery
1024,1024,2022-08-14,Bluedart,Out for Delivery
1025,1025,2022-11-22,FedEx,Processing
1026,1026,2022-04-03,Bluedart,Out for Delivery
1027,1027,2023-06-17,DHL,Returned
1028,1028,2024-08-24,DHL,Delivered
1029,1029,2021-03-08,Bluedart,Out for Delivery
1030,1030,2023-05-22,Amazon Logistics,Returned
1031,1031,2021-03-18,USPS,Returned
1032,1032,2021-02-14,UPS,Out for Delivery
1033,1033,2021-05-10,FedEx,Returned
1034,1034,2021-05-13,UPS,Returned
1035,1035,2023-04-13,UPS,Delivered
1036,1036,2023-04-04,Amazon Logistics,Delivered
1037,1037,2021-04-30,USPS,Shipped
1038,1038,2021-02-17,Bluedart,Out for Delivery
1039,1039,2023-09-27,DHL,Pending
1040,1040,2021-08-23,UPS,Pending
1041,1041,2024-12-08,FedEx,Out for Delivery
1042,1042,2023-03-10,USPS,Pending
1043,1043,2023-06-26,Amazon Logistics,Processing
1044,1044,2024-07-11,UPS,Processing
1045,1045,2023-12-18,UPS,Returned
1046,1046,2022-09-24,Bluedart,Out for Delivery
1047,1047,2022-08-18,FedEx,Out for Delivery
1048,1048,2021-11-12,DHL,Delivered
1049,1049,2022-11-26,Bluedart,Processing
1050,1050,2024-12-31,UPS,Pending
1051,1051,2024-07-28,USPS,Shipped
1052,1052,2022-06-01,DHL,Shipped
1053,1053,2023-03-09,UPS,Processing
1054,1054,2023-04-15,DHL,Pending
1055,1055,2022-05-20,DHL,Shipped
1056,1056,2022-09-04,DHL,Delivered
1057,1057,2023-05-07,Amazon Logistics,Shipped
1058,1058,2023-12-27,DHL,Processing
1059,1059,2021-07-15,UPS,Returned
1060,1060,2023-08-20,DHL,Processing
1061,1061,2021-07-02,DHL,Processing
1062,1062,2022-06-29,Amazon Logistics,Processing
1063,1063,2023-08-25,Bluedart,Shipped
1064,1064,2024-07-23,Bluedart,Returned
1065,1065,2023-12-22,DHL,Processing
1066,1066,2024-08-17,USPS,Out for Delivery
1067,1067,2022-04-12,Bluedart,Delivered
1068,1068,2021-12-16,FedEx,Shipped
1069,1069,2022-08-13,Amazon Logistics,Pending
1070,1070,2022-06-05,FedEx,Out for Delivery
1071,1071,2022-11-10,USPS,Shipped
1072,1072,2022-02-10,UPS,Shipped
1073,1073,2023-04-02,USPS,Shipped
1074,1074,2023-01-19,Amazon Logistics,Delivered
1075,1075,2023-11-05,FedEx,Returned
1076,1076,2022-09-19,FedEx,Delivered
1077,1077,2025-01-08,USPS,Returned
1078,1078,2023-07-09,Amazon Logistics,Pending
1079,1079,2023-04-10,USPS,Returned
1080,1080,2024-02-07,UPS,Out for Delivery
1081,1081,2021-08-25,UPS,Out for Delivery
1082,1082,2022-12-12,UPS,Processing
1083,1083,2023-01-04,FedEx,Processing
1084,1084,2023-09-24,Bluedart,Shipped
1085,1085,2024-07-18,DHL,Out for Delivery
1086,1086,2022-06-21,Amazon Logistics,Out for Delivery
1087,1087,2021-11-26,USPS,Delivered
1088,1088,2024-12-23,USPS,Processing
1089,1089,2023-02-19,DHL,Out for Delivery
1090,1090,2024-04-03,FedEx,Out for Delivery
1091,1091,2021-02-06,FedEx,Out for Delivery
1092,1092,2022-12-12,UPS,Shipped
1093,1093,2022-09-19,DHL,Out for Delivery
1094,1094,2022-03-27,Bluedart,Returned
1095,1095,2024-05-07,USPS,Pending
1096,1096,2022-09-28,Bluedart,Delivered
1097,1097,2022-04-21,UPS,Returned
1098,1098,2024-11-09,USPS,Out for Delivery
1099,1099,2022-11-30,FedEx,Delivered
1100,1100,2021-09-12,Amazon Logistics,Pending
1101,1101,2024-10-06,USPS,Returned
1102,1102,2023-03-21,USPS,Out for Delivery
1103,1103,2023-03-22,Amazon Logistics,Processing
1104,1104,2022-07-13,Amazon Logistics,Shipped
1105,1105,2024-02-20,DHL,Delivered
1106,1106,2022-10-09,FedEx,Returned
1107,1107,2022-04-30,Bluedart,Pending
1108,1108,2022-12-23,FedEx,Shipped
1109,1109,2021-03-21,Amazon Logistics,Out for Delivery
1110,1110,2021-12-31,FedEx,Pending
1111,1111,2024-08-26,UPS,Out for Delivery
1112,1112,2021-07-25,FedEx,Out for Delivery
1113,1113,2023-08-21,FedEx,Out for Delivery
1114,1114,2023-11-06,DHL,Out for Delivery
1115,1115,2021-11-24,USPS,Delivered
1116,1116,2024-08-15,Bluedart,Out for Delivery
1117,1117,2023-03-01,USPS,Pending
1118,1118,2021-07-24,UPS,Pending
1119,1119,2022-10-26,UPS,Processing
1120,1120,2021-03-31,DHL,Returned
1121,1121,2021-12-02,DHL,Returned
1122,1122,2024-11-29,DHL,Out for Delivery
1123,1123,2023-08-10,FedEx,Delivered
1124,1124,2022-08-21,FedEx,Pending
1125,1125,2021-05-02,Bluedart,Shipped
1126,1126,2024-01-14,FedEx,Pending
1127,1127,2022-01-10,DHL,Processing
1128,1128,2024-03-09,Amazon Logistics,Out for Delivery
1129,1129,2022-09-28,UPS,Processing
1130,1130,2024-05-02,USPS,Out for Delivery
1131,1131,2023-08-11,FedEx,Pending
1132,1132,2021-03-05,USPS,Pending
1133,1133,2023-02-08,Amazon Logistics,Out for Delivery
1134,1134,2021-03-06,Bluedart,Out for Delivery
1135,1135,2024-03-11,UPS,Pending
1136,1136,2022-03-06,Bluedart,Delivered
1137,1137,2024-10-21,FedEx,Returned
1138,1138,2024-05-31,DHL,Pending
1139,1139,2021-08-28,UPS,Out for Delivery
1140,1140,2022-03-04,UPS,Pending
1141,1141,2023-08-20,UPS,Pending
1142,1142,2023-02-24,Bluedart,Returned
1143,1143,2022-11-11,DHL,Delivered
1144,1144,2022-04-02,DHL,Pending
1145,1145,2021-07-09,Amazon Logistics,Returned
1146,1146,2024-01-14,FedEx,Delivered
1147,1147,2024-08-19,Amazon Logistics,Shipped
1148,1148,2022-11-01,DHL,Delivered
1149,1149,2023-11-08,DHL,Delivered
1150,1150,2022-05-19,Bluedart,Returned
1151,1151,2022-04-07,FedEx,Delivered
1152,1152,2021-10-16,Bluedart,Delivered
1153,1153,2022-07-11,Amazon Logistics,Processing
1154,1154,2021-06-07,FedEx,Returned
1155,1155,2021-08-02,USPS,Pending
1156,1156,2024-04-02,Amazon Logistics,Out for Delivery
1157,1157,2023-03-05,Amazon Logistics,Processing
1158,1158,2023-01-14,Amazon Logistics,Delivered
1159,1159,2022-06-04,DHL,Returned
1160,1160,2023-01-16,DHL,Returned
1161,1161,2023-12-28,Amazon Logistics,Returned
1162,1162,2024-01-23,Amazon Logistics,Pending
1163,1163,2024-11-08,Amazon Logistics,Returned
1164,1164,2024-01-21,FedEx,Pending
1165,1165,2021-01-26,FedEx,Returned
1166,1166,2021-05-17,Amazon Logistics,Out for Delivery
1167,1167,2021-12-11,Amazon Logistics,Pending
1168,1168,2024-08-01,Bluedart,Pending
1169,1169,2022-11-25,FedEx,Returned
1170,1170,2021-03-24,UPS,Returned
1171,1171,2022-09-03,UPS,Shipped
1172,1172,2021-08-15,USPS,Returned
1173,1173,2021-04-20,Amazon Logistics,Pending
1174,1174,2024-06-21,DHL,Processing
1175,1175,2024-05-03,Bluedart,Delivered
1176,1176,2024-05-09,UPS,Out for Delivery
1177,1177,2024-05-11,USPS,Pending
1178,1178,2023-04-18,DHL,Returned
1179,1179,2024-05-16,UPS,Pending
1180,1180,2021-04-04,USPS,Out for Delivery
