order_id,order_date,customer_id,seller_id,order_status
789,2021-11-19,359,36,Returned
790,2021-12-04,218,1,Returned
791,2021-01-03,207,45,Shipped
792,2023-02-07,261,51,Pending
793,2023-06-14,316,20,Cancelled
794,2024-02-03,564,21,Pending
795,2023-08-17,117,44,Shipped
796,2021-06-02,350,26,Returned
797,2023-05-11,583,40,Pending
798,2022-01-11,853,12,Processing
799,2021-11-11,339,54,Shipped
800,2021-08-18,689,31,Delivered
801,2021-10-18,817,3,Returned
802,2024-01-06,140,31,Processing
803,2024-02-06,643,30,Cancelled
804,2022-08-10,344,30,Delivered
805,2021-12-24,761,4,Cancelled
806,2024-02-15,307,37,Returned
807,2022-03-09,695,21,Cancelled
808,2024-02-29,549,2,Processing
809,2023-07-10,592,44,Shipped
810,2024-10-07,819,51,Shipped
811,2022-11-24,68,10,Shipped
812,2024-09-24,861,2,Shipped
813,2022-02-02,385,41,Cancelled
814,2021-10-13,863,11,Cancelled
815,2024-04-11,621,25,Processing
816,2021-12-15,610,8,Shipped
817,2024-09-25,723,55,Shipped
818,2021-05-22,727,3,Shipped
819,2024-12-27,424,6,Delivered
820,2022-07-22,899,16,Shipped
821,2023-04-29,463,54,Shipped
822,2021-08-23,222,34,Shipped
823,2024-04-03,180,8,Shipped
824,2022-09-02,804,3,Processing
825,2022-11-18,95,29,Cancelled
826,2023-01-16,26,52,Delivered
827,2021-12-13,513,10,Processing
828,2021-12-17,349,31,Returned
829,2024-11-20,895,34,Shipped
830,2023-08-26,795,21,Processing
831,2021-04-07,788,7,Cancelled
832,2021-11-08,693,9,Processing
833,2021-03-05,742,3,Delivered
834,2022-06-09,397,46,Cancelled
835,2023-12-20,119,1,Shipped
836,2021-04-27,46,44,Cancelled
837,2023-10-18,893,6,Shipped
838,2022-09-17,479,3,Pending
839,2023-08-29,534,50,Returned
840,2024-02-29,764,20,Pending
841,2022-11-06,592,49,Shipped
842,2024-04-25,655,14,Shipped
843,2022-03-18,206,13,Shipped
844,2022-09-17,284,35,Shipped
845,2024-12-30,792,29,Returned
846,2021-01-27,121,18,Processing
847,2021-04-10,162,18,Pending
848,2023-11-14,16,40,Cancelled
849,2024-02-04,527,7,Processing
850,2022-01-17,556,23,Cancelled
851,2024-05-23,327,18,Processing
852,2021-11-10,722,52,Shipped
853,2023-01-22,588,16,Processing
854,2023-09-27,73,20,Cancelled
855,2024-09-19,347,35,Delivered
856,2022-04-23,52,9,Pending
857,2024-07-02,483,44,Pending
858,2021-01-16,109,25,Pending
859,2021-07-30,89,28,Delivered
860,2023-12-04,184,46,Cancelled
861,2021-11-19,607,41,Returned
862,2024-02-09,717,29,Cancelled
863,2023-11-01,365,20,Shipped
864,2024-05-06,838,13,Returned
865,2024-07-11,777,43,Cancelled
866,2024-01-12,81,49,Delivered
867,2024-11-10,582,9,Pending
868,2023-11-24,833,52,Returned
869,2021-12-07,480,7,Delivered
870,2023-11-29,318,44,Returned
871,2024-10-06,728,50,Delivered
872,2023-05-13,482,15,Processing
873,2022-05-27,148,40,Shipped
874,2022-04-09,373,26,Processing
875,2023-07-25,717,43,Shipped
876,2021-05-08,808,21,Delivered
877,2024-04-18,500,2,Pending
878,2022-06-07,487,8,Shipped
879,2023-11-14,491,30,Processing
880,2023-06-07,290,50,Shipped
881,2021-07-23,619,37,Processing
882,2022-08-19,521,7,Delivered
883,2022-11-01,838,46,Pending
884,2023-05-28,334,36,Returned
885,2023-08-15,73,51,Shipped
886,2024-10-13,546,30,Delivered
887,2021-02-20,605,27,Processing
888,2023-03-31,636,16,Cancelled
889,2021-09-19,163,31,Delivered
890,2022-11-04,68,22,Processing
891,2023-08-24,834,45,Cancelled
892,2022-01-17,442,51,Delivered
893,2023-03-26,581,51,Shipped
894,2023-02-14,558,45,Processing
895,2023-12-22,178,43,Returned
896,2023-08-31,80,48,Returned
897,2022-05-11,588,54,Delivered
898,2024-12-23,118,38,Cancelled
899,2021-06-12,475,21,Cancelled
900,2024-02-29,100,53,Delivered
901,2024-01-12,181,20,Delivered
902,2023-09-23,72,39,Pending
903,2021-06-19,702,53,Cancelled
904,2022-03-17,790,53,Delivered
905,2021-03-29,336,32,Returned
906,2024-10-07,677,4,Pending
907,2022-11-18,223,53,Processing
908,2023-01-29,595,49,Returned
909,2023-12-07,830,1,Processing
910,2022-08-03,677,10,Delivered
911,2021-10-21,545,19,Delivered
912,2021-05-07,631,37,Delivered
913,2023-12-02,201,14,Returned
914,2022-02-03,899,21,Shipped
915,2021-03-25,584,51,Returned
916,2024-05-11,312,28,Returned
917,2022-04-16,353,6,Cancelled
918,2024-05-10,9,40,Cancelled
919,2024-03-13,414,55,Processing
920,2024-03-06,873,19,Pending
921,2023-01-30,379,36,Pending
922,2024-08-19,1,46,Cancelled
923,2023-09-29,841,23,Pending
924,2023-07-12,882,19,Pending
925,2024-10-02,241,28,Returned
926,2024-08-25,605,26,Returned
927,2024-07-23,326,46,Delivered
928,2023-07-16,416,25,Delivered
929,2022-04-14,559,14,Returned
930,2022-01-12,178,31,Processing
931,2022-11-07,193,36,Delivered
932,2023-05-16,864,24,Delivered
933,2021-05-04,158,19,Returned
934,2021-11-26,129,9,Pending
935,2023-03-15,74,42,Pending
936,2022-08-16,148,47,Delivered
937,2023-09-02,674,28,Processing
938,2022-11-18,87,9,Returned
939,2023-10-10,826,27,Delivered
940,2022-06-02,808,45,Cancelled
941,2021-03-14,436,40,Processing
942,2021-08-10,466,33,Delivered
943,2023-08-04,566,53,Delivered
944,2024-07-04,394,23,Processing
945,2023-11-05,191,28,Cancelled
946,2021-08-25,8,37,Delivered
947,2022-05-04,868,47,Processing
948,2024-05-24,730,33,Shipped
949,2023-10-05,421,35,Cancelled
950,2023-01-28,376,3,Pending
951,2024-05-23,582,31,Returned
952,2022-08-27,378,8,Cancelled
953,2021-10-09,494,45,Pending
954,2021-11-21,146,47,Returned
955,2021-06-05,540,55,Shipped
956,2021-11-29,477,34,Pending
957,2022-06-03,536,40,Pending
958,2024-04-29,252,31,Returned
959,2024-06-07,760,43,Returned
960,2022-07-18,80,44,Returned
961,2024-04-20,553,52,Cancelled
962,2024-12-03,320,40,Pending
963,2021-07-06,352,35,Pending
964,2021-03-03,481,30,Cancelled
965,2021-09-01,481,37,Returned
966,2022-12-14,340,27,Shipped
967,2024-01-29,818,19,Shipped
968,2021-12-10,172,3,Returned
969,2023-05-03,612,48,Shipped
970,2024-09-26,745,51,Cancelled
971,2022-05-09,267,4,Returned
972,2021-03-20,485,38,Processing
973,2021-09-14,587,4,Returned
974,2022-03-31,299,52,Returned
975,2021-01-14,640,2,Shipped
976,2024-05-01,497,6,Processing
977,2021-01-13,518,5,Shipped
978,2021-08-20,259,9,Cancelled
979,2021-03-05,288,18,Shipped
980,2021-06-27,15,48,Pending
981,2021-06-20,619,12,Cancelled
982,2022-09-16,757,10,Returned
983,2024-01-14,458,24,Processing
984,2021-12-17,268,51,Returned
985,2023-05-24,242,32,Processing
986,2022-01-06,819,34,Pending
987,2023-07-21,352,6,Processing
988,2021-03-11,610,53,Processing
989,2023-03-28,858,32,Delivered
990,2022-09-05,789,25,Processing
991,2021-02-17,677,29,Returned
992,2023-07-03,653,11,Processing
993,2021-04-19,592,47,Shipped
994,2021-05-31,56,42,Shipped
995,2021-01-08,774,53,Pending
996,2022-07-19,54,11,Delivered
997,2022-03-08,409,31,Shipped
998,2022-04-10,488,48,Cancelled
999,2021-10-31,240,25,Returned
1000,2024-03-11,723,25,Delivered
1001,2023-10-30,269,10,Cancelled
1002,2022-12-30,892,28,Pending
1003,2023-08-19,296,52,Delivered
1004,2022-07-21,392,44,Shipped
1005,2024-03-28,543,44,Pending
1006,2022-02-17,100,35,Returned
1007,2021-05-17,363,55,Delivered
1008,2023-03-24,626,42,Shipped
1009,2022-08-10,344,18,Shipped
1010,2023-03-16,822,7,Shipped
1011,2024-03-02,671,38,Delivered
1012,2024-05-24,473,50,Returned
1013,2023-06-24,768,16,Returned
1014,2024-07-27,689,38,Processing
1015,2023-05-09,533,22,Returned
1016,2023-07-06,707,12,Shipped
1017,2023-07-15,561,1,Returned
1018,2023-03-12,9,54,Pending
1019,2024-03-08,13,27,Pending
1020,2021-09-24,538,7,Returned
1021,2022-02-10,457,23,Processing
1022,2024-01-11,743,19,Shipped
1023,2023-03-07,198,3,Pending
1024,2022-08-04,635,6,Pending
1025,2022-11-14,609,43,Processing
1026,2022-03-25,614,41,Pending
1027,2023-06-07,726,8,Pending
1028,2024-08-17,877,39,Processing
1029,2021-02-28,385,43,Returned
1030,2023-05-17,580,52,Processing
1031,2021-03-15,114,45,Processing
1032,2021-02-08,260,19,Delivered
1033,2021-05-03,677,5,Returned
1034,2021-05-07,465,18,Delivered
1035,2023-04-04,709,43,Shipped
1036,2023-03-31,264,11,Pending
1037,2021-04-26,284,50,Pending
1038,2021-02-09,392,25,Shipped
1039,2023-09-19,62,17,Shipped
1040,2021-08-20,183,29,Pending
1041,2024-12-03,504,13,Cancelled
1042,2023-03-05,403,12,Returned
1043,2023-06-22,504,7,Processing
1044,2024-07-01,554,50,Delivered
1045,2023-12-12,224,40,Returned
1046,2022-09-18,109,29,Returned
1047,2022-08-11,266,7,Pending
1048,2021-11-04,75,5,Cancelled
1049,2022-11-16,746,17,Delivered
1050,2024-12-27,20,32,Processing
1051,2024-07-24,669,41,Pending
1052,2022-05-29,39,43,Delivered
1053,2023-03-02,273,10,Returned
1054,2023-04-11,338,26,Cancelled
1055,2022-05-10,4,33,Returned
1056,2022-09-01,790,32,Delivered
1057,2023-05-02,447,26,Returned
1058,2023-12-21,800,52,Pending
1059,2021-07-06,554,15,Pending
1060,2023-08-12,394,45,Delivered
1061,2021-06-29,125,37,Cancelled
1062,2022-06-20,368,22,Returned
1063,2023-08-21,311,26,Pending
1064,2024-07-15,648,42,Pending
1065,2023-12-18,375,35,Shipped
1066,2024-08-09,83,54,Delivered
1067,2022-04-06,779,50,Shipped
1068,2021-12-06,664,13,Processing
1069,2022-08-07,568,3,Delivered
1070,2022-05-30,677,13,Shipped
1071,2022-11-05,713,25,Pending
1072,2022-02-03,646,45,Shipped
1073,2023-03-29,499,6,Returned
1074,2023-01-11,449,48,Processing
1075,2023-10-27,144,3,Processing
1076,2022-09-09,26,47,Cancelled
1077,2024-12-30,245,32,Delivered
1078,2023-06-30,65,51,Cancelled
1079,2023-03-31,659,20,Delivered
1080,2024-01-28,547,54,Delivered
1081,2021-08-21,17,3,Shipped
1082,2022-12-04,58,22,Returned
1083,2022-12-26,44,26,Pending
1084,2023-09-18,217,52,Returned
1085,2024-07-13,684,34,Delivered
1086,2022-06-13,695,35,Processing
1087,2021-11-17,759,38,Processing
1088,2024-12-19,74,3,Returned
1089,2023-02-12,145,32,Returned
1090,2024-03-25,20,31,Cancelled
1091,2021-01-28,47,16,Returned
1092,2022-12-03,665,9,Pending
1093,2022-09-11,177,41,Pending
1094,2022-03-18,315,53,Pending
1095,2024-04-30,468,40,Processing
1096,2022-09-19,856,38,Pending
1097,2022-04-16,838,53,Pending
1098,2024-11-05,117,32,Cancelled
1099,2022-11-22,819,40,Processing
1100,2021-09-07,65,52,Processing
1101,2024-09-30,437,22,Returned
1102,2023-03-18,695,26,Shipped
1103,2023-03-12,124,44,Cancelled
1104,2022-07-07,559,9,Shipped
1105,2024-02-17,857,51,Processing
1106,2022-09-30,783,3,Cancelled
1107,2022-04-21,178,22,Pending
1108,2022-12-16,124,18,Processing
1109,2021-03-18,776,27,Processing
1110,2021-12-23,714,24,Cancelled
1111,2024-08-22,169,29,Processing
1112,2021-07-15,596,3,Processing
1113,2023-08-13,103,51,Returned
1114,2023-10-30,628,25,Processing
1115,2021-11-20,17,32,Pending
1116,2024-08-08,7,1,Processing
1117,2023-02-23,92,46,Returned
1118,2021-07-21,608,19,Delivered
1119,2022-10-18,711,52,Delivered
1120,2021-03-24,709,9,Processing
1121,2021-11-23,147,41,Shipped
1122,2024-11-25,536,29,Delivered
1123,2023-08-03,245,12,Cancelled
1124,2022-08-15,709,3,Cancelled
1125,2021-04-29,185,46,Delivered
1126,2024-01-04,627,6,Returned
1127,2022-01-07,847,51,Shipped
1128,2024-03-01,357,27,Pending
1129,2022-09-21,572,16,Processing
1130,2024-04-22,121,34,Pending
1131,2023-08-08,634,24,Cancelled
1132,2021-02-27,520,15,Delivered
1133,2023-02-03,789,41,Returned
1134,2021-02-26,214,18,Pending
1135,2024-03-01,199,8,Processing
1136,2022-02-27,702,55,Delivered
1137,2024-10-11,510,12,Processing
1138,2024-05-28,687,3,Pending
1139,2021-08-22,661,24,Shipped
1140,2022-02-26,215,28,Shipped
1141,2023-08-16,343,40,Delivered
1142,2023-02-16,45,7,Returned
1143,2022-11-06,54,35,Processing
1144,2022-03-30,162,51,Pending
1145,2021-06-30,497,33,Pending
1146,2024-01-07,73,16,Returned
1147,2024-08-12,456,38,Cancelled
1148,2022-10-25,334,27,Processing
1149,2023-11-05,766,44,Shipped
1150,2022-05-14,236,50,Pending
1151,2022-04-03,334,15,Pending
1152,2021-10-08,243,48,Delivered
1153,2022-07-03,891,13,Delivered
1154,2021-06-01,226,5,Delivered
1155,2021-07-26,600,32,Pending
1156,2024-03-23,447,10,Processing
1157,2023-02-27,625,30,Processing
1158,2023-01-04,397,24,Processing
1159,2022-05-27,469,47,Processing
1160,2023-01-07,648,23,Shipped
1161,2023-12-22,208,22,Processing
1162,2024-01-15,33,45,Cancelled
1163,2024-10-31,62,18,Processing
1164,2024-01-12,114,55,Delivered
1165,2021-01-17,470,27,Processing
1166,2021-05-10,779,22,Processing
1167,2021-12-04,303,39,Processing
1168,2024-07-28,809,51,Returned
1169,2022-11-18,627,11,Cancelled
1170,2021-03-15,567,55,Processing
1171,2022-08-31,89,27,Cancelled
1172,2021-08-09,501,14,Cancelled
1173,2021-04-10,485,54,Delivered
1174,2024-06-15,286,1,Returned
1175,2024-04-23,439,48,Processing
1176,2024-05-04,254,21,Delivered
1177,2024-05-01,594,15,Cancelled
1178,2023-04-14,153,37,Pending
1179,2024-05-11,428,3,Pending
1180,2021-04-01,482,47,Cancelled
1181,2024-01-19,35,28,Cancelled
1182,2023-12-30,404,31,Returned
1183,2022-09-26,842,7,Delivered
1184,2024-01-03,508,16,Pending
1185,2022-04-14,572,49,Pending
1186,2021-07-19,710,47,Delivered
1187,2023-12-16,224,9,Shipped
1188,2023-04-05,303,16,Returned
1189,2023-01-29,93,2,Delivered
1190,2023-07-23,686,20,Processing
1191,2021-07-15,721,30,Cancelled
1192,2022-01-02,766,38,Pending
1193,2024-02-13,466,30,Processing
1194,2024-10-18,896,46,Delivered
1195,2021-12-07,190,51,Shipped
1196,2024-06-29,642,30,Returned
1197,2021-10-17,649,1,Returned
1198,2024-05-26,73,25,Returned
1199,2022-09-17,341,34,Pending
1200,2022-10-06,304,28,Shipped
1201,2023-04-22,715,40,Cancelled
1202,2021-08-20,590,51,Processing
1203,2024-09-26,807,44,Pending
1204,2022-03-03,636,22,Returned
1205,2023-01-14,57,33,Returned
1206,2023-06-15,373,4,Pending
1207,2024-11-27,393,24,Delivered
1208,2022-11-06,634,3,Shipped
1209,2021-08-21,376,12,Returned
1210,2024-06-23,573,46,Pending
1211,2024-09-29,575,46,Processing
1212,2024-11-27,142,22,Processing
1213,2024-09-09,553,8,Returned
1214,2021-04-27,490,48,Cancelled
1215,2024-10-27,893,45,Processing
1216,2024-12-09,772,48,Processing
1217,2022-03-09,329,23,Shipped
1218,2021-12-20,516,44,Delivered
1219,2023-04-16,284,4,Pending
1220,2023-06-10,382,23,Delivered
1221,2024-02-18,498,33,Cancelled
1222,2023-11-22,850,8,Delivered
1223,2021-11-24,727,35,Returned
1224,2024-07-26,846,35,Shipped
1225,2021-12-20,463,40,Shipped
1226,2021-09-27,820,44,Returned
1227,2021-01-18,829,5,Processing
1228,2022-06-17,469,6,Pending
1229,2023-05-05,401,12,Shipped
1230,2022-11-21,79,7,Processing
1231,2022-02-12,283,8,Returned
1232,2023-08-14,152,32,Processing
1233,2022-03-28,896,14,Cancelled
1234,2022-04-22,643,2,Shipped
1235,2021-05-02,427,44,Cancelled
1236,2021-07-30,136,31,Shipped
1237,2024-09-23,431,29,Returned
1238,2023-06-13,661,2,Shipped
1239,2021-03-13,194,5,Pending
1240,2022-11-13,893,52,Processing
1241,2024-02-15,855,34,Returned
1242,2024-05-25,344,27,Cancelled
1243,2021-08-24,352,42,Returned
1244,2023-05-12,806,21,Delivered
1245,2022-03-06,608,43,Returned
1246,2021-04-03,543,54,Cancelled
1247,2023-09-12,456,30,Shipped
1248,2021-12-26,581,9,Shipped
1249,2024-09-01,176,51,Shipped
1250,2021-09-09,233,31,Shipped
1251,2021-12-29,296,50,Pending
1252,2024-07-24,152,23,Shipped
1253,2023-04-06,467,11,Cancelled
1254,2023-10-24,165,46,Cancelled
1255,2021-04-02,293,12,Processing
1256,2023-05-08,860,46,Returned
1257,2024-09-08,683,51,Processing
1258,2023-09-11,166,16,Pending
1259,2023-12-10,43,21,Cancelled
1260,2022-03-17,130,29,Shipped
1261,2023-02-18,379,12,Processing
1262,2024-04-01,576,46,Pending
1263,2021-10-10,682,21,Shipped
1264,2023-03-03,152,24,Delivered
1265,2023-11-06,553,11,Cancelled
1266,2024-01-02,309,8,Pending
1267,2022-10-26,415,32,Processing
1268,2022-03-27,470,21,Processing
1269,2023-10-18,5,48,Cancelled
1270,2022-04-24,520,22,Returned
1271,2022-03-28,723,19,Delivered
1272,2022-01-23,297,49,Cancelled
1273,2024-03-14,683,10,Cancelled
1274,2023-01-14,747,29,Shipped
1275,2023-06-15,706,8,Returned
1276,2021-05-19,491,3,Processing
1277,2023-01-17,695,36,Pending
1278,2023-01-08,316,2,Delivered
1279,2024-07-15,633,54,Processing
1280,2022-06-01,457,23,Pending
1281,2023-11-05,335,4,Cancelled
1282,2021-02-01,657,13,Cancelled
1283,2021-04-02,540,15,Shipped
1284,2021-04-24,201,2,Pending
1285,2022-09-13,552,55,Delivered
1286,2022-02-23,694,43,Pending
1287,2023-10-18,525,26,Processing
1288,2021-09-23,503,21,Cancelled
1289,2022-11-06,620,33,Pending
1290,2024-10-15,683,24,Delivered
1291,2024-04-05,152,46,Delivered
1292,2024-07-02,379,25,Shipped
1293,2021-05-10,13,19,Shipped
1294,2023-07-20,360,20,Delivered
1295,2022-08-17,896,36,Pending
1296,2022-06-26,221,47,Delivered
1297,2023-03-17,760,27,Delivered
1298,2023-01-05,296,11,Returned
1299,2022-02-28,435,47,Delivered
1300,2022-05-08,143,54,Cancelled
1301,2021-08-27,613,6,Processing
1302,2021-03-31,213,20,Delivered
1303,2022-11-11,889,34,Shipped
1304,2022-05-21,68,38,Delivered
1305,2022-02-13,91,1,Delivered
1306,2021-01-19,655,18,Delivered
1307,2022-09-10,180,36,Delivered
1308,2021-04-18,728,37,Processing
1309,2023-08-24,205,12,Delivered
1310,2023-08-22,297,36,Delivered
1311,2021-10-08,44,53,Shipped
1312,2022-03-29,855,38,Shipped
1313,2021-05-15,506,36,Returned
1314,2024-08-18,475,15,Pending
1315,2022-06-26,811,1,Processing
1316,2023-10-19,269,20,Returned
1317,2023-05-22,855,41,Delivered
1318,2023-02-08,128,42,Returned
1319,2021-05-30,295,27,Processing
1320,2022-05-01,504,45,Returned
1321,2022-05-20,251,2,Pending
1322,2021-05-04,784,18,Delivered
1323,2022-09-09,69,39,Returned
1324,2022-05-10,371,38,Delivered
1325,2021-01-27,580,28,Shipped
1326,2022-12-08,644,44,Delivered
1327,2022-10-25,711,53,Pending
1328,2021-05-17,383,33,Returned
1329,2024-02-17,590,2,Shipped
1330,2024-11-21,167,38,Pending
1331,2024-06-05,150,21,Delivered
1332,2021-05-30,900,45,Processing
1333,2022-04-29,366,11,Pending
1334,2023-08-20,280,24,Delivered
1335,2024-06-27,652,23,Pending
1336,2023-03-02,297,19,Cancelled
1337,2022-11-19,655,5,Cancelled
1338,2023-04-21,199,50,Returned
1339,2023-12-17,188,49,Pending
1340,2023-02-02,614,49,Processing
1341,2022-10-28,557,21,Shipped
1342,2023-01-14,847,55,Returned
1343,2022-05-10,820,20,Shipped
1344,2024-02-17,702,45,Returned
1345,2023-10-21,372,7,Cancelled
1346,2021-11-28,594,23,Processing
1347,2021-12-07,14,9,Cancelled
1348,2021-06-22,289,24,Delivered
1349,2023-12-15,422,22,Processing
1350,2023-08-31,105,14,Processing
1351,2023-04-25,516,15,Processing
1352,2022-05-05,815,36,Cancelled
1353,2022-12-29,707,54,Cancelled
1354,2022-06-12,867,35,Returned
1355,2021-10-06,565,45,Pending
1356,2024-02-23,428,30,Pending
1357,2021-05-25,120,53,Processing
1358,2024-11-26,18,31,Shipped
1359,2021-02-06,320,45,Shipped
1360,2022-04-14,143,53,Delivered
1361,2024-10-12,612,34,Shipped
1362,2024-07-09,177,46,Shipped
1363,2022-11-16,30,48,Pending
1364,2022-10-05,228,9,Returned
1365,2021-04-16,146,45,Processing
1366,2024-04-29,315,9,Processing
1367,2024-12-26,134,6,Delivered
1368,2021-02-11,708,49,Pending
1369,2023-05-15,80,2,Delivered
1370,2023-04-03,776,28,Pending
1371,2022-09-18,202,7,Pending
1372,2021-07-01,813,43,Cancelled
1373,2023-10-28,608,4,Delivered
1374,2024-08-11,122,17,Pending
1375,2021-04-01,68,20,Returned
1376,2023-11-25,11,49,Pending
1377,2022-12-31,802,8,Cancelled
1378,2023-03-18,211,38,Processing
1379,2023-06-05,190,43,Shipped
1380,2022-07-16,30,6,Processing
1381,2021-05-18,867,48,Shipped
1382,2022-06-11,594,23,Shipped
1383,2022-05-29,165,55,Cancelled
1384,2022-12-24,800,47,Cancelled
1385,2022-06-30,248,33,Cancelled
1386,2024-12-16,70,7,Cancelled
1387,2021-01-14,782,1,Cancelled
1388,2023-06-05,223,46,Processing
1389,2023-11-10,289,11,Cancelled
1390,2021-11-24,5,47,Pending
1391,2024-10-05,220,33,Returned
1392,2021-04-15,487,24,Returned
1393,2023-01-09,604,12,Delivered
1394,2024-06-20,690,7,Processing
